Index	Moves	MoveID	CanUseMove	FType	FQuality	FCategory	FPower	FAccuracy	FPP	FPriority	FHitMin	FHitMax	FInflict	FInflictPercent	FRawInflictCount	FTurnMin	FTurnMax	FCritStage	FFlinch	FEffectSequence	FRecoil	FRawHealing	FRawTarget	FStat1	FStat2	FStat3	FStat1Stage	FStat2Stage	FStat3Stage	FStat1Percent	FStat2Percent	FStat3Percent	FStat1Duration	FStat2Duration	FStat3Duration	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	SplinterModifier	Status_Fixated	Status_Obscured	Status_ObscuredDuration	Status_Primed	Status_PrimedDuration	Status_PrimedPercent	Status_StanceSwap	Status_StanceSwapDuration	Status_FutureCrit	Status_FutureCritDuration	Status_FutureCritStage	Flag_CureDrowsy	Flag_CureFrostbite	DamagePercentStatused	CanStyle	ActSpeedModUser	ActSpeedModUserAgile	ActSpeedModUserStrong	ActSpeedModTarget	ActSpeedModTargetAgile	AgilePower	AgileRawHealing	AgileTurnMax	AgileEffectDuration	AgileStatChangeDuration	StrongPower	StrongAccuracy	StrongCritStage	StrongInflictPercent	StrongStat1Percent	StrongTurnMax	StrongEffectDuration	StrongStatChangeDuration	StrongRecoil	StrongRawHealing	StrongSplinterModifier	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	InflictCount	Healing	Target
438	Power Whip	438	False	11	0	1	120	85	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	120	85	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
439	Rock Wrecker	439	False	5	0	1	150	90	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	150	90	5	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
440	Cross Poison	440	True	3	4	1	70	100	15	0	0	0	5	20	2	3	3	1	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	55	0	2	0	0	85	100	2	40	0	4	0	0	0	0	0	3	4	1	70	100	15	0	0	0	5	20	3	3	1	0	209	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
441	Gunk Shot	441	False	3	4	1	120	80	5	0	0	0	5	30	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	120	80	5	0	0	0	5	30	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
442	Iron Head	442	True	8	0	1	80	100	10	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	3	5	60	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	8	0	1	80	100	10	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
443	Magnet Bomb	443	False	8	0	1	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	60	101	20	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
444	Stone Edge	444	True	5	0	1	100	80	5	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	80	0	0	0	0	120	90	2	0	0	0	0	0	0	0	0	5	0	1	100	80	5	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
445	Captivate	445	False	0	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	265	0	0	5	3	0	0	-2	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	100	20	0	0	0	0	0	0	0	0	0	265	0	3	0	0	-2	0	0	0	0	0	None	None	AllAdjacentOpponents
446	Stealth Rock	446	True	5	4	1	40	100	20	0	0	0	48	100	2	3	3	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	25	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	30	0	2	0	0	50	100	0	100	0	4	0	0	0	0	25	5	4	1	40	100	20	0	0	0	48	100	3	3	0	0	500	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
447	Grass Knot	447	False	11	0	2	1	100	20	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	1	100	20	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
448	Chatter	448	False	2	4	2	65	100	20	0	0	0	8	100	2	2	5	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	True	False	False	True	False	True	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	65	100	20	0	0	0	8	100	2	5	0	0	267	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
449	Judgment	449	True	0	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	80	0	0	0	0	120	100	0	0	0	0	0	0	0	0	0	0	0	2	100	100	5	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
450	Bug Bite	450	False	6	0	1	60	100	20	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	60	100	20	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
451	Charge Beam	451	True	12	7	2	50	90	15	0	0	0	0	0	0	0	0	0	0	276	0	0	0	3	0	0	1	0	0	50	0	0	3	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	40	0	0	0	2	60	100	0	0	100	0	0	4	0	0	0	12	7	2	50	90	15	0	0	0	0	0	0	0	0	0	276	0	3	0	0	1	0	0	50	0	0	None	None	AnyExceptSelf
452	Wood Hammer	452	True	11	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	198	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	80	0	0	0	0	120	100	0	0	0	0	0	0	-50	0	0	11	0	1	100	100	5	0	0	0	0	0	0	0	0	0	198	223	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
453	Aqua Jet	453	True	10	0	1	40	100	20	1	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	-4	-4	2	0	3	30	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	10	0	1	40	100	20	1	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
454	Attack Order	454	False	6	0	1	90	100	15	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	90	100	15	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
455	Defend Order	455	False	6	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	206	0	0	7	2	4	0	1	1	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	101	10	0	0	0	0	0	0	0	0	0	206	0	2	4	0	1	1	0	0	0	0	None	None	Self
456	Heal Order	456	False	6	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	32	0	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	101	10	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	None	50	Self
457	Head Smash	457	True	5	0	1	120	80	5	0	0	0	0	0	0	0	0	0	0	269	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	100	0	0	0	0	150	90	0	0	0	0	0	0	-75	0	0	5	0	1	120	80	5	0	0	0	0	0	0	0	0	0	269	206	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
458	Double Hit	458	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	506	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	1	5	150	0	0	0	0	0	False	False	0	1	-3	-4	5	0	0	0	0	0	4	0	0	101	0	0	0	0	7	0	0	0	0	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	None	None	Self
459	Roar of Time	459	True	15	0	2	120	90	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	5	2	8	0	3	100	0	0	0	0	150	100	0	0	0	0	0	0	0	0	0	15	0	2	120	90	5	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
460	Spacial Rend	460	True	15	0	2	90	95	5	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	75	0	0	0	0	110	100	2	0	0	0	0	0	0	0	0	15	0	2	90	95	5	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
461	Lunar Dance	461	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	270	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	None	None	Self
462	Crush Grip	462	True	0	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	3	5	80	0	0	0	0	120	100	0	0	0	0	0	0	0	0	0	0	0	1	100	100	5	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
463	Magma Storm	463	True	9	4	2	90	75	5	0	0	0	4	100	2	3	3	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	70	0	2	0	0	110	90	0	100	0	4	0	0	0	0	0	9	4	2	90	75	5	0	0	0	4	100	3	3	0	0	42	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
464	Dark Void	464	True	16	5	0	0	90	10	0	0	0	6	100	2	3	3	0	0	1	0	0	0	2	0	0	-1	0	0	100	0	0	3	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	5	2	8	0	3	0	0	2	0	2	0	100	0	100	100	4	0	4	0	0	0	16	5	0	0	90	10	0	0	0	6	100	3	3	0	0	1	0	2	0	0	-1	0	0	100	0	0	TurnCountSwitch	None	AnyExceptSelf
465	Seed Flare	465	True	11	6	2	100	85	5	0	0	0	0	0	0	0	0	0	0	271	0	0	0	4	0	0	-1	0	0	20	0	0	3	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	80	0	0	0	2	120	100	0	0	40	0	0	4	0	0	0	11	6	2	100	85	5	0	0	0	0	0	0	0	0	0	271	0	4	0	0	-1	0	0	20	0	0	None	None	AnyExceptSelf
466	Ominous Wind	466	True	7	7	2	60	100	15	0	0	0	0	10	0	0	0	0	0	140	0	0	0	8	0	0	1	0	0	20	0	0	3	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	45	0	0	0	2	75	100	0	0	40	0	0	4	0	0	0	7	7	2	60	100	15	0	0	0	0	10	0	0	0	0	140	0	8	0	0	1	0	0	20	0	0	None	None	AnyExceptSelf
467	Shadow Force	467	True	7	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	1	3	0	0	0	0	0	0	0	0	False	False	0	1	3	1	5	0	3	80	0	0	2	0	120	100	0	0	0	0	4	0	0	0	0	7	0	1	100	100	5	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
468	Hone Claws	468	False	16	2	0	0	101	15	0	0	0	0	0	0	0	0	0	0	277	0	0	7	1	6	0	1	1	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	101	15	0	0	0	0	0	0	0	0	0	277	0	1	6	0	1	1	0	0	0	0	None	None	Self
469	Wide Guard	469	False	5	11	0	0	101	10	3	0	0	0	0	0	0	0	0	0	278	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	101	10	3	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	None	None	SideSelf
470	Guard Split	470	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
471	Power Split	471	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
472	Wonder Room	472	False	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	281	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	None	None	SideAll
473	Psyshock	473	False	13	0	2	80	100	10	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	80	100	10	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
474	Venoshock	474	True	3	0	2	65	100	15	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	200	1	0	0	5	0	3	50	0	0	0	0	80	100	0	0	0	0	0	0	0	0	0	3	0	2	65	100	15	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
475	Autotomize	475	False	8	2	0	0	101	15	0	0	0	0	0	0	0	0	0	0	284	0	0	7	5	0	0	2	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	101	15	0	0	0	0	0	0	0	0	0	284	0	5	0	0	2	0	0	0	0	0	None	None	Self
476	Rage Powder	476	False	6	13	0	0	101	20	2	0	0	0	0	0	0	0	0	0	172	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	101	20	2	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	None	None	Self
477	Telekinesis	477	False	13	1	0	0	101	15	0	0	0	-1	0	2	3	3	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	101	15	0	0	0	-1	0	3	3	0	0	285	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
478	Magic Room	478	False	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	286	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	None	None	SideAll
479	Smack Down	479	False	5	0	1	50	100	15	0	0	0	-1	100	1	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	50	100	15	0	0	0	-1	100	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
480	Storm Throw	480	False	1	0	1	60	100	10	0	0	0	0	0	0	0	0	6	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	60	100	10	0	0	0	0	0	0	0	6	0	288	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
481	Flame Burst	481	False	9	0	2	70	100	15	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	70	100	15	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
482	Sludge Wave	482	False	3	4	2	95	100	10	0	0	0	5	10	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	95	100	10	0	0	0	5	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Permanent	None	AllAdjacent
483	Quiver Dance	483	False	6	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	290	0	0	7	3	4	5	1	1	1	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	101	20	0	0	0	0	0	0	0	0	0	290	0	3	4	5	1	1	1	0	0	0	None	None	Self
484	Heavy Slam	484	False	8	0	1	1	100	10	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	100	10	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
485	Synchronoise	485	False	13	0	2	120	100	10	0	0	0	0	0	0	0	0	0	0	292	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	120	100	10	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacent
486	Electro Ball	486	False	12	0	2	1	100	10	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	1	100	10	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
487	Soak	487	False	10	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	100	20	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
488	Flame Charge	488	False	9	7	1	50	100	20	0	0	0	0	0	0	0	0	0	0	295	0	0	0	5	0	0	1	0	0	100	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	1	50	100	20	0	0	0	0	0	0	0	0	0	295	0	5	0	0	1	0	0	100	0	0	None	None	AnyExceptSelf
